prot_IDs	usage
prot_Q88QX1_exchange	0.656930432000992
prot_Q88QX2_exchange	0.000344305947329495
prot_Q88QX8_exchange	8.07574934972172e-05
prot_Q88QZ0_exchange	0.9999
prot_Q88QZ1_exchange	0.00483452992594812
prot_Q88QZ2_exchange	0.0171720396559512
prot_Q88QZ3_exchange	0.0197771414316988
prot_Q88QZ5_exchange	0.895758485063042
prot_Q88QZ6_exchange	0.779212959653381
prot_Q88QZ8_exchange	0
prot_Q88R06_exchange	0
prot_Q88R08_exchange	0
prot_Q88R10_exchange	0
prot_Q88R12_exchange	0
prot_Q88R13_exchange	1
prot_Q88R38_exchange	0
prot_Q88R40_exchange	0
prot_Q88R41_exchange	0.9999
prot_Q88R42_exchange	0.0539926840142918
prot_Q88R44_exchange	0.9999
prot_Q88R45_exchange	0.00360982617164535
prot_Q88R51_exchange	0
prot_Q88R52_exchange	0
prot_Q88R68_exchange	0
prot_Q88R74_exchange	0
prot_Q88R90_exchange	0
prot_Q88R99_exchange	0
prot_Q88RA5_exchange	0.0179606769853163
prot_Q88RA6_exchange	0
prot_Q88RA8_exchange	0
prot_Q88RB9_exchange	0
prot_Q88RC0_exchange	0
prot_Q88RC9_exchange	0
prot_Q88RE3_exchange	0.000211953284212802
prot_Q88RE5_exchange	0.824997107198088
prot_Q88RH2_exchange	0
prot_Q88RK0_exchange	0
prot_Q88RK2_exchange	0
prot_Q88RK8_exchange	0.161100756410505
prot_Q88RK9_exchange	0
prot_Q88RL5_exchange	0
prot_Q88RL7_exchange	0
prot_Q88RM9_exchange	0
prot_Q88RP6_exchange	0.00893819722819198
prot_Q88RP7_exchange	0.00775020063194902
prot_Q88RQ5_exchange	0.0751040580180319
prot_Q88RQ6_exchange	1
prot_Q88RQ7_exchange	0
prot_Q88RR2_exchange	0
prot_Q88RR6_exchange	0.00177849473544885
prot_Q88RR8_exchange	0
prot_Q88RR9_exchange	0
prot_Q88RS0_exchange	0.914001272247114
